,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd
36917,U001,0200772670,ASSOCIAT trust,,2020.0,1930623442.0,2020-03-09,2020-03-24,2020-03-09,NAU5,62483.28
36918,U013,0140103713,PRIM corporation,,2020.0,1991839652.0,2020-03-01,2020-03-31,2020-03-01,NAVE,919.1
36926,U001,0200759878,SA corp,,2020.0,1930765593.0,2020-04-08,2020-04-23,2020-04-08,NAH4,36758.32
36937,U001,0200726979,BJ'S  trust,,2020.0,1930793306.0,2020-04-15,2020-04-30,2020-04-15,NAA8,398.9
36961,U001,0200776463,KROGE trust,,2020.0,1930611901.0,2020-03-06,2020-03-21,2020-03-06,NAA8,109732.89
36968,U001,0200726979,BJ'S  corp,,2020.0,1930827817.0,2020-04-26,2020-05-11,2020-04-26,NAA8,250.09
36978,U001,0200769623,WAL-MAR llc,,2020.0,1930704002.0,2020-03-27,2020-04-11,2020-03-27,NAH4,41455.04
36979,U001,0200769623,WAL-MAR llc,,2020.0,1930660604.0,2020-03-18,2020-04-02,2020-03-18,NAH4,17267.66
36981,U001,0200769623,WAL-MAR us,,2020.0,1930711787.0,2020-03-27,2020-04-11,2020-03-27,NAH4,53565.85
36982,CA02,0140104423,METRO  trust,,2020.0,2960623185.0,2020-03-23,2020-04-05,2020-03-26,CA10,161025.865
36986,U001,0200769623,WAL-MAR associates,,2020.0,1930614011.0,2020-03-06,2020-03-21,2020-03-06,NAH4,72768.15
36988,U001,0200769623,WAL-MAR us,,2020.0,1930665599.0,2020-03-18,2020-04-02,2020-03-18,NAH4,31240.8
36992,U013,0140103400,FOST associates,,2020.0,1991841605.0,2020-03-22,2020-04-21,2020-03-22,NAVE,10285.65
36994,U001,0200861551,MRS GR systems,,2020.0,1930571909.0,2020-03-04,2020-03-19,2020-03-04,NAA8,13179.78
36997,U001,100031704,DELHAIZE llc,,2020.0,1930847392.0,2020-05-04,2020-05-19,2020-05-04,NAA8,48756.64
36999,U001,0200020431,DEC llc,,2020.0,1930767838.0,2020-04-09,2020-04-24,2020-04-01,NAM4,19949.52
37000,U001,0200779906,BOZZU ,,2020.0,1930787996.0,2020-04-14,2020-04-29,2020-04-14,NAA8,58562.54
37001,U001,0200020431,DEC ,,2020.0,1930598590.0,2020-03-04,2020-03-24,2020-03-01,NAM4,425.76
37003,U001,0200747369,SCHNU corp,,2020.0,1930756349.0,2020-04-06,2020-04-21,2020-04-06,NAA8,64215.67
37004,U001,0200881076,ALBERT associates,,2020.0,1930745626.0,2020-04-05,2020-04-20,2020-04-05,NAA8,8331.33
37005,U013,0100053554,SYSTEMS foundation,,2020.0,1991841922.0,2020-03-28,2020-04-27,2020-03-28,NAVE,6820.2
37010,CA02,0140106408,WAL-M us,,2020.0,2960622239.0,2020-03-24,2020-04-03,2020-03-24,CA10,41054.377
37011,U001,0200744019,TARG us,,2020.0,1930654828.0,2020-03-16,2020-03-31,2020-03-16,NAA8,1103.63
37012,U001,200794332,COST us,,2020.0,1930879313.0,2020-05-08,2020-05-23,2020-05-08,NAAX,4107.44
37014,U001,0200769623,WAL-MAR llc,,2020.0,1930683962.0,2020-03-21,2020-04-05,2020-03-21,NAH4,3148.33
37021,U001,0200783609,PROFIC corporation,,2020.0,1930575278.0,2020-03-02,2020-03-22,2020-03-02,NAD1,9066.24
37024,U001,0200793830,M foundation,,2020.0,1930666770.0,2020-03-18,2020-04-02,2020-03-18,NAA8,1857.22
37039,U001,200731999,UNITED  co,,2020.0,1930624855.0,2020-03-13,2020-04-02,2020-03-13,NAD1,39721.13
37040,U001,0100031704,DELHAIZE corporation,,2020.0,1930652871.0,2020-03-17,2020-04-01,2020-03-17,NAA8,11219.44
37043,U001,0200936373,SUPE corp,,2020.0,1930653388.0,2020-03-17,2020-04-01,2020-03-17,NAA8,101500.28
37054,U001,0200777735,NASH  llc,,2020.0,1930699681.0,2020-03-25,2020-04-09,2020-03-25,NAA8,63075.15
37057,U001,0200793830,M systems,,2020.0,1930645777.0,2020-03-12,2020-03-27,2020-03-12,NAA8,85978.01
37060,U001,0200726979,BJ'S  ,,2020.0,1930593383.0,2020-03-04,2020-03-19,2020-03-04,NAA8,298.36
37078,U001,0200769623,WAL-MAR foundation,,2020.0,1930675619.0,2020-03-20,2020-04-04,2020-03-20,NAH4,29556.46
37100,U001,0200735528,ASSOCIA us,,2020.0,1930674250.0,2020-03-21,2020-04-05,2020-03-21,NAA8,37001.21
37105,U001,0200040366,RASTEL associates,,2020.0,1930727967.0,2020-04-08,2020-04-23,2020-04-08,NAA8,30335.9
37107,U001,0200705742,DOT co,,2020.0,1930708460.0,2020-03-26,2020-04-15,2020-03-26,NAD1,31419.18
37115,U001,0200704045,RA llc,,2020.0,1930774849.0,2020-04-10,2020-04-25,2020-04-10,NAA8,21084.68
37116,U001,0200759878,SA ,,2020.0,1930670504.0,2020-03-19,2020-04-03,2020-03-19,NAH4,42241.11
37120,U001,0200729290,KROGER llc,,2020.0,1930809990.0,2020-04-22,2020-05-07,2020-04-22,NAA8,92136.44
37125,U001,0200707822,PUBLI corporation,,2020.0,1930717621.0,2020-03-28,2020-04-12,2020-03-28,NAA8,109603.32
37126,U001,0200762301,C&S WH corporation,,2020.0,1930809084.0,2020-04-22,2020-05-07,2020-04-22,NAC6,96919.94
37128,U001,0200759878,SA in,,2020.0,1930709408.0,2020-03-28,2020-04-12,2020-03-28,NAH4,28283.99
37130,U001,0200826820,C H G foundation,,2020.0,1930615458.0,2020-03-06,2020-03-21,2020-03-06,NAA8,6693.8
37136,U001,0100058056,SIMPLO corp,,2020.0,1930881136.0,2020-05-08,2020-05-23,2020-05-08,NAA8,176025.6
37137,U001,0200759878,SA llc,,2020.0,1930647338.0,2020-03-14,2020-03-29,2020-03-14,NAH4,36629.91
37145,U001,0200399141,HEARTHSI associates,,2020.0,1930623227.0,2020-03-11,2020-05-10,2020-03-11,NAVQ,52056.1
37147,U001,CCU013,KRAFT F us,,2020.0,1930652379.0,2020-03-18,2020-03-18,2020-03-18,NAX2,1202.88
37148,U001,0200769623,WAL-MAR in,,2020.0,1930670548.0,2020-03-19,2020-04-03,2020-03-19,NAH4,2400.24
37149,U001,0200230690,DECA associates,,2020.0,1930856146.0,2020-05-04,2020-05-11,2020-05-01,NAM2,11600.0
37155,U001,0200799367,MCL trust,,2020.0,1930784057.0,2020-04-15,2020-04-30,2020-04-15,NAA8,1742.72
37158,U001,200762301,C&S WH corp,,2020.0,1930855871.0,2020-05-05,2020-05-20,2020-05-05,NAC6,3416.4
37160,U001,0200707822,PUBLI llc,,2020.0,1930794815.0,2020-04-16,2020-05-01,2020-04-16,NAA8,116050.97
37173,U001,0200761734,H E BUT associates,,2020.0,1930849406.0,2020-05-05,2020-05-20,2020-05-05,NAA8,54400.61
37176,U001,0200418007,AM systems,,2020.0,1930646921.0,2020-03-18,2020-05-22,2020-03-18,NAGD,1982.4
37181,U001,0200705742,DOT llc,,2020.0,1930702274.0,2020-03-26,2020-04-29,2020-03-26,NAAW,2582.4
37183,U001,0200777735,NASH  ,,2020.0,1930843626.0,2020-04-30,2020-05-15,2020-04-30,NAA8,77135.14
37198,CA02,0140104409,LOB corporation,,2020.0,2960618650.0,2020-03-08,2020-03-19,2020-03-09,CA10,123295.01799999998
37202,U001,0100031704,DELHAIZE ,,2020.0,1930799992.0,2020-04-19,2020-05-04,2020-04-19,NAA8,16738.37
37203,U001,0200769623,WAL-MAR llc,,2020.0,1930611616.0,2020-03-06,2020-03-21,2020-03-06,NAH4,6313.92
37207,U001,0200707822,PUBLI trust,,2020.0,1930717565.0,2020-03-29,2020-04-13,2020-03-29,NAA8,42398.16
37210,U001,0200794332,COST us,,2020.0,1930857183.0,2020-05-05,2020-05-20,2020-05-05,NAAX,879.31
37220,CA02,0140104429,COSTCO trust,,2020.0,2960631120.0,2020-04-28,2020-05-10,2020-04-30,CA10,2390.094
37226,U001,0200739534,OK foundation,,2020.0,1930637116.0,2020-03-11,2020-03-26,2020-03-11,NAA8,85982.53
37227,U001,0100001196,DOLLAR trust,,2020.0,1930820686.0,2020-04-24,2020-05-09,2020-04-24,NAA8,45157.12
37233,U001,0200936373,SUPE corporation,,2020.0,1930628038.0,2020-03-10,2020-05-14,2020-03-10,NAGD,15179.54
37235,U001,0200704858,WAKE systems,,2020.0,1930655672.0,2020-03-17,2020-04-01,2020-03-17,NAA8,39700.8
37236,U001,0200744496,NORT ,,2020.0,1930729727.0,2020-04-01,2020-04-16,2020-04-01,NAA8,35600.56
37240,U001,0200148860,DOLLA in,,2020.0,1930626185.0,2020-03-10,2020-03-25,2020-03-10,NAA8,18781.82
37242,U001,0200744019,TARG llc,,2020.0,1930585988.0,2020-03-03,2020-03-18,2020-03-03,NAA8,61815.35
37247,U001,0200230690,DECA corporation,,2020.0,1930670249.0,2020-03-19,2020-03-26,2020-03-16,NAM2,785.85
37249,U001,0200418007,AM co,,2020.0,1930809500.0,2020-04-22,2020-05-07,2020-04-22,NAA8,49347.48
37262,U001,0200772595,SAFEW systems,,2020.0,1930593141.0,2020-03-04,2020-03-19,2020-03-04,NAA8,132131.07
37263,CA02,0140104409,LOB associates,,2020.0,2960624283.0,2020-03-27,2020-04-06,2020-03-27,CA10,64901.543
37266,U001,0200762301,C&S WH associates,,2020.0,1930775795.0,2020-04-11,2020-06-15,2020-04-11,NAGD,6312.61
37272,U001,0200769623,WAL-MAR foundation,,2020.0,1930647612.0,2020-03-15,2020-03-30,2020-03-15,NAH4,3228.13
37289,U001,0200769623,WAL-MAR us,,2020.0,1930610337.0,2020-03-06,2020-03-21,2020-03-06,NAH4,5181.6
37299,U001,0200769623,WAL-MAR corporation,,2020.0,1930798644.0,2020-04-18,2020-05-03,2020-04-18,NAH4,25404.66
37315,U001,0200769623,WAL-MAR in,,2020.0,1930783914.0,2020-04-15,2020-04-30,2020-04-15,NAH4,28584.36
37318,U001,0200148860,DOLLA trust,,2020.0,1930809733.0,2020-04-22,2020-05-07,2020-04-22,NAA8,98712.19
37325,U001,0200769623,WAL-MAR corp,,2020.0,1930860751.0,2020-05-07,2020-05-22,2020-05-07,NAH4,40110.28
37328,U001,0200799367,MCL us,,2020.0,1930793396.0,2020-04-17,2020-05-02,2020-04-17,NAA8,36480.6
37340,U001,0200769623,WAL-MAR in,,2020.0,1930675927.0,2020-03-22,2020-04-06,2020-03-22,NAH4,23176.44
37350,U001,0200772670,ASSOCIAT co,,2020.0,1930773283.0,2020-04-09,2020-04-24,2020-04-09,NAU5,4224.3
37361,U001,0200769623,WAL-MAR corp,,2020.0,1930853329.0,2020-05-03,2020-05-18,2020-05-03,NAH4,2965.15
37382,U001,200754278,MBM  associates,,2020.0,1930637837.0,2020-03-16,2020-04-17,2020-03-16,NA32,11040.96
37386,U001,0200769623,WAL-MAR us,,2020.0,1930846632.0,2020-05-01,2020-05-16,2020-05-01,NAH4,10097.91
37388,U001,0200782669,SYGMA llc,,2020.0,1930747486.0,2020-04-04,2020-04-19,2020-04-04,NAA8,7526.54
37390,U001,0200696090,UNITE in,,2020.0,1930764546.0,2020-04-15,2020-04-30,2020-04-15,NAA8,4391.24
37396,U001,0200769623,WAL-MAR in,,2020.0,1930763288.0,2020-04-08,2020-04-23,2020-04-08,NAH4,4088.45
37406,U001,0200290370,BARGAIN  associates,,2020.0,1930723397.0,2020-03-31,2020-04-15,2020-03-31,NAA8,13431.2
37407,CA02,140104409,LOB associates,,2020.0,2960624073.0,2020-03-29,2020-04-09,2020-03-30,CA10,229694.93399999998
37413,U001,0200780825,SYSCO FO foundation,,2020.0,1930611470.0,2020-03-11,2020-04-12,2020-03-11,NA32,15271.63
37421,CA02,0140104409,LOB foundation,,2020.0,2960625703.0,2020-03-31,2020-04-10,2020-03-31,CAX2,28.266
37426,U001,0200759082,INGL systems,,2020.0,1930796846.0,2020-04-16,2020-05-01,2020-04-16,NAA8,26029.48
37428,U001,0200797452,US  co,,2020.0,1930814477.0,2020-04-22,2020-05-07,2020-04-22,NAA8,16312.09
37431,U001,0200726979,BJ'S  associates,,2020.0,1930839798.0,2020-05-01,2020-05-16,2020-05-01,NAA8,178.63
37434,U001,0200780383,MEIJ foundation,,2020.0,1930862214.0,2020-05-06,2020-05-21,2020-05-06,NAA8,93.33
37440,U001,0200769623,WAL-MAR systems,,2020.0,1930653430.0,2020-03-14,2020-03-29,2020-03-14,NAH4,27468.03
37445,U001,0200769623,WAL-MAR systems,,2020.0,1930797893.0,2020-04-18,2020-05-03,2020-04-18,NAH4,245.48
37446,U001,0200761734,H E BUT corp,,2020.0,1930856936.0,2020-05-05,2020-05-20,2020-05-05,NAA8,72895.62
37456,U001,0200726979,BJ'S  llc,,2020.0,1930645936.0,2020-03-13,2020-03-28,2020-03-13,NAA8,525.73
37464,CA02,0140104429,COSTCO llc,,2020.0,2960614248.0,2020-02-27,2020-03-10,2020-02-29,CA10,912.401
37467,U001,0200084659,KR systems,,2020.0,1930724999.0,2020-04-01,2020-04-16,2020-04-01,NAA8,14577.5
37476,U001,0200769623,WAL-MAR ,,2020.0,1930802171.0,2020-04-21,2020-05-06,2020-04-21,NAH4,245.14
37490,U001,0200769623,WAL-MAR corp,,2020.0,1930570930.0,2020-02-28,2020-03-14,2020-02-28,NAH4,1898.2
37495,U001,0200769623,WAL-MAR associates,,2020.0,1930800766.0,2020-04-22,2020-05-07,2020-04-22,NAH4,12250.71
37496,U001,0100031704,DELHAIZE foundation,,2020.0,1930587171.0,2020-03-02,2020-03-17,2020-03-02,NAA8,23236.72
37513,CA02,0140106372,G T  systems,,2020.0,2960625374.0,2020-04-02,2020-04-13,2020-04-03,CA10,3158.3369999999995
37518,U001,0200769623,WAL-MAR corporation,,2020.0,1930704104.0,2020-03-25,2020-04-09,2020-03-25,NAH4,30961.03
37523,CA02,0140104440,SO systems,,2020.0,2960633410.0,2020-05-05,2020-05-15,2020-05-05,CA10,6191.556
37527,U001,0200704858,WAKE in,,2020.0,1930706803.0,2020-03-27,2020-04-11,2020-03-27,NAA8,47050.47
37529,U001,0200793568,SUPE us,,2020.0,1930693344.0,2020-03-24,2020-04-08,2020-03-24,NAA8,18775.11
37531,U001,0200769623,WAL-MAR corporation,,2020.0,1930800725.0,2020-04-18,2020-05-03,2020-04-18,NAH4,44894.83
37539,U001,0200762301,C&S WH foundation,,2020.0,1930774050.0,2020-04-09,2020-04-24,2020-04-09,NAC6,61980.73
37556,U001,0100012638,99 CE llc,,2020.0,1930666069.0,2020-03-18,2020-04-02,2020-03-18,NAA8,7788.0
37561,U001,0200712105,WALG ,,2020.0,1930594013.0,2020-03-02,2020-03-17,2020-03-02,NAA8,5094.8
37565,CA02,0140105847,GORDON F associates,,2020.0,2960626297.0,2020-04-08,2020-04-18,2020-04-08,CA10,6111.097999999999
37566,CA02,0140104429,COSTCO llc,,2020.0,2960619461.0,2020-03-10,2020-03-22,2020-03-12,CA10,41315.435
37570,U001,CCCA02,KRAFT  us,,2020.0,1930703971.0,2020-03-26,2020-04-30,2020-03-26,NAG2,14151.51
37572,U001,0200752607,IRA HI foundation,,2020.0,1930873485.0,2020-05-07,2020-05-22,2020-05-07,NAA8,7144.12
37575,U001,0200759878,SA foundation,,2020.0,1930787909.0,2020-04-16,2020-05-01,2020-04-16,NAH4,28213.78
37579,U001,0200696090,UNITE associates,,2020.0,1930763926.0,2020-04-11,2020-04-26,2020-04-11,NAA8,6646.58
37588,U001,0200744019,TARG associates,,2020.0,1930618975.0,2020-03-08,2020-03-23,2020-03-08,NAA8,7664.54
37594,U001,0200772670,ASSOCIAT trust,,2020.0,1930624701.0,2020-03-09,2020-03-24,2020-03-09,NAU5,80627.06
37605,U001,0200726979,BJ'S  corp,,2020.0,1930595975.0,2020-03-04,2020-03-19,2020-03-04,NAA8,503.69
37609,U001,0200833713,JETRO associates,,2020.0,1930846689.0,2020-05-01,2020-05-16,2020-05-01,NAA8,15367.79
37613,U001,0200769623,WAL-MAR llc,,2020.0,1930681793.0,2020-03-21,2020-04-05,2020-03-21,NAH4,21432.66
37618,U001,0200803720,DEC systems,,2020.0,1930818052.0,2020-04-23,2020-04-26,2020-04-16,NAM2,4554.36
37620,U001,0200759878,SA corporation,,2020.0,1930761290.0,2020-04-09,2020-04-24,2020-04-09,NAH4,11460.98
37626,CA02,0140105000,ITWA trust,,2020.0,2960625126.0,2020-03-29,2020-04-10,2020-03-31,CA10,2298.345
37627,U001,0200759878,SA foundation,,2020.0,1930666161.0,2020-03-19,2020-04-03,2020-03-19,NAH4,18900.99
37629,U001,0200712187,SPAR systems,,2020.0,1930832123.0,2020-04-27,2020-05-12,2020-04-27,NAA8,94753.39
37636,U001,0200794332,COST trust,,2020.0,1930675717.0,2020-03-21,2020-04-05,2020-03-21,NAAX,1477.56
37644,U001,0200705742,DOT co,,2020.0,1930593169.0,2020-03-02,2020-03-17,2020-03-02,NAA8,6884.28
37648,U001,0200705742,DOT llc,,2020.0,1930794057.0,2020-04-15,2020-04-30,2020-04-15,NAA8,8101.5
37651,U001,0200965912,C&S W foundation,,2020.0,1930686409.0,2020-03-24,2020-04-08,2020-03-24,NAC6,58566.04
37652,U001,0200769623,WAL-MAR in,,2020.0,1930774074.0,2020-04-12,2020-04-27,2020-04-12,NAH4,77615.3
37656,U001,0200776463,KROGE associates,,2020.0,1930808272.0,2020-04-21,2020-05-06,2020-04-21,NAA8,63898.18
37658,U001,0200727272,BROOKS systems,,2020.0,1930733322.0,2020-04-02,2020-04-17,2020-04-02,NAA8,1845.33
37677,U001,0200865666,RESTAU foundation,,2020.0,1930674037.0,2020-03-19,2020-04-08,2020-03-19,NAD1,2801.99
37692,U001,0100015557,BI corp,,2020.0,1930637891.0,2020-03-11,2020-05-15,2020-03-11,NAGD,3890.12
37700,U001,0200943275,US  systems,,2020.0,1930587304.0,2020-03-02,2020-04-03,2020-03-02,NA32,15521.41
37704,U001,0200936373,SUPE llc,,2020.0,1930806205.0,2020-04-21,2020-05-06,2020-04-21,NAA8,105322.18
37707,U001,0200762950,HAR trust,,2020.0,1930567901.0,2020-02-27,2020-03-13,2020-02-27,NAA8,122026.3
37709,U001,0200742521,GLA co,,2020.0,1930638205.0,2020-03-18,2020-04-19,2020-03-18,NA32,18623.99
37719,U001,0200762301,C&S WH systems,,2020.0,1930651926.0,2020-03-15,2020-03-30,2020-03-15,NAC6,19730.75
37728,U001,0100031704,DELHAIZE ,,2020.0,1930673666.0,2020-03-19,2020-04-03,2020-03-19,NAA8,98360.53
37732,U001,0200726979,BJ'S  associates,,2020.0,1930772971.0,2020-04-05,2020-04-20,2020-04-05,NAA8,627.1
37736,U001,0200726979,BJ'S  corp,,2020.0,1930653199.0,2020-03-16,2020-03-31,2020-03-16,NAA8,33.18
37737,U001,0200594874,ADEL trust,,2020.0,1930668366.0,2020-03-19,2020-04-03,2020-03-19,NAA8,66751.36
37748,U001,0200764795,SYSCO  systems,,2020.0,1930596199.0,2020-03-05,2020-03-20,2020-03-05,NAA8,9612.34
37753,U001,0200772670,ASSOCIAT associates,,2020.0,1930736161.0,2020-04-02,2020-04-17,2020-04-02,NAU5,248.36
37761,U001,0200754118,ARMY trust,,2020.0,1930606069.0,2020-03-10,2020-03-25,2020-03-10,NAA8,48700.8
37762,U001,0200769623,WAL-MAR co,,2020.0,1930580067.0,2020-03-01,2020-03-16,2020-03-01,NAH4,3816.75
37763,U001,0200508557,FOODL us,,2020.0,1930565468.0,2020-03-03,2020-03-18,2020-03-03,NAA8,4661.96
37770,U001,0200769623,WAL-MAR in,,2020.0,1930845400.0,2020-05-02,2020-05-17,2020-05-02,NAH4,43599.54
37781,U001,0200769623,WAL-MAR systems,,2020.0,1930636989.0,2020-03-12,2020-03-27,2020-03-12,NAH4,14830.88
37782,U001,0200769623,WAL-MAR trust,,2020.0,1930581324.0,2020-02-28,2020-03-14,2020-02-28,NAH4,49550.76
37787,U001,0200772670,ASSOCIAT corporation,,2020.0,1930606287.0,2020-03-06,2020-03-21,2020-03-06,NAU5,26700.07
37789,U001,0200769623,WAL-MAR corp,,2020.0,1930692034.0,2020-03-24,2020-04-08,2020-03-24,NAH4,1414.68
37790,U001,0200726979,BJ'S  ,,2020.0,1930627444.0,2020-03-11,2020-03-26,2020-03-11,NAA8,9222.81
37792,U001,0200705089,JETR trust,,2020.0,1930660790.0,2020-03-18,2020-04-02,2020-03-18,NAA8,5268.25
37793,U001,0200418007,AM trust,,2020.0,1930850172.0,2020-05-06,2020-05-21,2020-05-06,NAA8,11638.8
37806,CA02,0100021489,CHENS E llc,,2020.0,2960632823.0,2020-05-04,2020-05-16,2020-05-06,CA10,9408.0
37809,CA02,0140106231,PRATT us,,2020.0,2960626481.0,2020-04-06,2020-04-24,2020-04-14,CA10,37792.58
37817,U001,0200759878,SA associates,,2020.0,1930802829.0,2020-04-21,2020-05-06,2020-04-21,NAH4,13883.47
37818,U001,0200769623,WAL-MAR systems,,2020.0,1930576936.0,2020-02-28,2020-03-14,2020-02-28,NAH4,71829.82
37821,U001,0100043909,ORIO llc,,2020.0,1930672629.0,2020-03-27,2020-04-16,2020-03-27,NAD1,1160.0
37823,U001,0200726979,BJ'S  corp,,2020.0,1930584096.0,2020-03-01,2020-03-16,2020-03-01,NAA8,134.79
37825,U001,0200729942,SA corp,,2020.0,1930833619.0,2020-04-28,2020-05-13,2020-04-28,NAA8,50277.81
37828,U001,0200769623,WAL-MAR ,,2020.0,1930606529.0,2020-03-06,2020-03-21,2020-03-06,NAH4,5514.9
37850,U001,0200778870,C us,,2020.0,1930783237.0,2020-04-14,2020-04-29,2020-04-14,NAA8,3301.42
37851,U001,0200418007,AM corporation,,2020.0,1930761446.0,2020-04-07,2020-04-22,2020-04-07,NAA8,53790.72
37852,U001,CCCA02,KRAFT  ,,2020.0,1930575381.0,2020-02-27,2020-04-02,2020-02-27,NAG2,13464.22
37854,U001,200759878,SA systems,,2020.0,1930669218.0,2020-03-19,2020-04-03,2020-03-19,NAH4,24629.74
37858,CA02,0140104429,COSTCO llc,,2020.0,2960616773.0,2020-03-03,2020-03-13,2020-03-03,CA10,27716.450999999997
37859,U001,0200782001,GORDO co,,2020.0,1930594749.0,2020-03-04,2020-03-19,2020-03-04,NAA8,45084.96
37868,U001,0200792293,UNIFIE corporation,,2020.0,1930739680.0,2020-04-05,2020-04-20,2020-04-05,NAA8,99286.28
37870,U001,0200763814,SYSCO F us,,2020.0,1930753049.0,2020-04-06,2020-04-21,2020-04-06,NAA8,3400.67
37871,U001,0200833713,JETRO associates,,2020.0,1930665118.0,2020-03-18,2020-04-07,2020-03-18,NAD1,4327.25
37880,U001,0200769623,WAL-MAR us,,2020.0,1930853086.0,2020-05-05,2020-05-20,2020-05-05,NAH4,71834.54
37909,U001,0200772595,SAFEW systems,,2020.0,1930660270.0,2020-03-18,2020-04-02,2020-03-18,NAA8,106830.47
37910,U001,0200769623,WAL-MAR corp,,2020.0,1930717742.0,2020-03-31,2020-04-15,2020-03-31,NAH4,38008.88
37925,CA02,0140104440,SO us,,2020.0,2960616564.0,2020-03-06,2020-03-19,2020-03-09,CA10,18192.684999999998
37932,U001,0200881076,ALBERT trust,,2020.0,1930776696.0,2020-04-11,2020-04-26,2020-04-11,NAA8,15335.47
37935,U001,0200769072,GREC systems,,2020.0,1930673231.0,2020-03-20,2020-04-04,2020-03-20,NAA8,41142.78
37940,U001,0200704858,WAKE corporation,,2020.0,1930722736.0,2020-03-31,2020-04-15,2020-03-31,NAA8,44478.29
37942,U001,0200739006,AL associates,,2020.0,1930816069.0,2020-04-28,2020-05-13,2020-04-28,NAA8,19475.95
37945,U001,CCU013,KRAFT F corporation,,2020.0,1930570987.0,2020-03-01,2020-03-01,2020-03-01,NAX2,52611.54
37947,U001,0200555117,BURR systems,,2020.0,1930800593.0,2020-04-19,2020-05-04,2020-04-19,NAA8,198.25
37949,U001,0200744019,TARG trust,,2020.0,1930691971.0,2020-03-24,2020-04-08,2020-03-24,NAA8,46426.44
37952,U001,0200744019,TARG in,,2020.0,1930798525.0,2020-04-18,2020-05-03,2020-04-18,NAA8,10412.04
37955,U001,0200786288,FAMILY corporation,,2020.0,1930624021.0,2020-03-10,2020-03-25,2020-03-10,NAC6,15020.07
37956,U001,0200726979,BJ'S  associates,,2020.0,1930855705.0,2020-05-04,2020-05-19,2020-05-04,NAA8,285.8
37976,U001,0200770677,KRAS corporation,,2020.0,1930831818.0,2020-04-29,2020-05-14,2020-04-29,NAA8,2706.24
37977,U001,CCU013,KRAFT F llc,,2020.0,1930699698.0,2020-03-25,2020-03-25,2020-03-25,NAX2,23571.54
37980,U001,0200769623,WAL-MAR corporation,,2020.0,1930857272.0,2020-05-04,2020-05-19,2020-05-04,NAH4,46470.87
37983,U001,0200437182,FOOD  corporation,,2020.0,1930787866.0,2020-04-15,2020-04-30,2020-04-15,NAA8,42313.42
37984,U001,0200706844,WINC corp,,2020.0,1930583096.0,2020-03-02,2020-03-17,2020-03-02,NAA8,8049.88
37991,U001,0200759878,SA foundation,,2020.0,1930739857.0,2020-04-03,2020-04-18,2020-04-03,NAH4,41269.55
37994,U001,0200759878,SA in,,2020.0,1930586916.0,2020-03-02,2020-03-17,2020-03-02,NAH4,33530.87
37997,U001,0200759878,SA ,,2020.0,1930779223.0,2020-04-15,2020-04-30,2020-04-15,NAH4,15027.12
37998,U001,CCCA02,KRAFT  foundation,,2020.0,1930576986.0,2020-02-28,2020-04-03,2020-02-28,NAG2,20898.0
38002,U001,0200769623,WAL-MAR corporation,,2020.0,1930711469.0,2020-03-28,2020-04-12,2020-03-28,NAH4,57363.15
38006,U001,0200776463,KROGE co,,2020.0,1930740838.0,2020-04-03,2020-04-18,2020-04-03,NAA8,98418.92
38007,U001,200769623,WAL-MAR systems,,2020.0,1930731262.0,2020-04-02,2020-04-17,2020-04-02,NAH4,14622.5
38023,U001,CCU013,KRAFT F in,,2020.0,1930669541.0,2020-03-22,2020-03-22,2020-03-22,NAX2,21222.0
38025,U001,0200793513,KROGER us,,2020.0,1930653420.0,2020-03-14,2020-03-29,2020-03-14,NAA8,112934.98
38026,U001,0200769623,WAL-MAR systems,,2020.0,1930715820.0,2020-03-30,2020-04-14,2020-03-30,NAH4,31403.63
38029,U001,0200781831,RITE foundation,,2020.0,1930700836.0,2020-03-26,2020-04-10,2020-03-26,NAA8,49065.2
38032,U001,0200769623,WAL-MAR trust,,2020.0,1930620228.0,2020-03-07,2020-03-22,2020-03-07,NAH4,40423.35
38033,U001,0200794332,COST associates,,2020.0,1930693257.0,2020-03-26,2020-04-10,2020-03-26,NAAX,84637.97
38037,U001,0200769623,WAL-MAR ,,2020.0,1930819883.0,2020-04-25,2020-05-10,2020-04-25,NAH4,2489.09
38042,U001,0200769623,WAL-MAR corp,,2020.0,1930594062.0,2020-03-04,2020-03-19,2020-03-04,NAH4,35568.6
38050,U001,0200148860,DOLLA trust,,2020.0,1930598371.0,2020-03-05,2020-03-20,2020-03-05,NAA8,14185.26
38053,U001,0200418007,AM corp,,2020.0,1930797845.0,2020-04-23,2020-05-08,2020-04-23,NAA8,7694.64
38055,U001,200148860,DOLLA corp,,2020.0,1930877423.0,2020-05-08,2020-05-23,2020-05-08,NAA8,41901.44
38056,U001,0200769623,WAL-MAR systems,,2020.0,1930719950.0,2020-03-30,2020-04-14,2020-03-30,NAH4,37994.99
